second,mean_vmaf,mean_psnr,mean_ssim,mean_strred,mean_bitrate,rebuffer_fraction,mean_cont_mos,video_name,content_name,adaptation_algorithm,throughput_trace,spatial_info,temporal_info,rebuffer_duration_sec,retrospective_mos
15,48.58254512445376,30.20707625,0.9187705416666668,94.48705320388092,345.2090175438596,0.0,-0.7605322628698499,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
16,49.419296144776126,32.61513175,0.9383622916666665,83.33103115189162,373.91466666666673,0.0,-0.6525299107040282,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
17,58.36651780123706,33.36744554166667,0.9493969999999999,68.62854167064991,248.74544186046512,0.0,-0.4532751402605191,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
18,62.98869153014457,34.55011916666667,0.9564594999999999,83.25547152177425,173.6439069767442,0.0,-0.3972917033373056,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
19,61.77888119882471,34.81344283333333,0.9544625416666667,55.075953499693874,306.8308837209302,0.0,-0.4008868539511326,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
20,59.54321677636509,34.52484691666667,0.9524452499999999,41.96186804920966,333.92867653276954,0.0,-0.3330033360165432,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
21,71.26066141832435,35.892861875,0.969125125,20.213052617608415,344.5178181818182,0.0,-0.3053367151714104,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
22,68.9200701455215,35.35587479166667,0.9617908333333335,28.72951695955125,370.1960000000001,0.0,-0.24478992330179192,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
23,71.48320265540298,35.631952625000004,0.9660104166666666,34.007629600463495,467.77309090909097,0.0,-0.21405500706778346,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
24,75.09100552823098,37.525665124999996,0.9720297083333334,27.67439292460288,480.2181818181818,0.0,-0.07389811389680509,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
25,75.58236558342996,38.89255529166667,0.9791595833333334,36.13448778545196,500.96,0.0,0.00032267725546746007,TearsOfSteelStatic_OracleVMAFViterbiQualityBasedAdaptor_Trace_4,TearsOfSteelStatic,OracleVMAFViterbiQualityBasedAdaptor,Bus_ljansbakken_oslo,43.56221475321591,11.106231569191065,1.875,-0.42217903562063386
0,29.810801631798135,27.10896539130435,0.8134179999999999,776.0801529360006,270.2724967340353,0.0,0.183327848657619,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
1,42.67441264832864,28.894490956521736,0.8515456086956522,570.8292921559798,523.2773380465688,0.0,-0.08593384255858236,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
2,73.11918245826182,33.781402565217384,0.9645654347826086,49.19405745109831,1101.5741181895028,0.0,-0.6644258891280298,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
3,69.4949901785707,34.09894460869566,0.9642928695652175,48.00327206610869,1142.6678899695623,0.0,-0.46062606494545555,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
4,69.87281618689437,34.784112,0.9663634782608695,41.50239302782578,1169.0853146853149,0.0,-0.3534856319217001,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
5,71.32661683413944,34.910073869565224,0.9670762608695651,43.54270271556601,1111.4094253572512,0.0,-0.3088185668105593,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
6,69.20399554948611,33.76264495652174,0.9631620869565216,55.06681184418204,1132.5243799678578,0.0,-0.22854191509746896,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
7,67.86563898925998,33.93348969565218,0.9533114347826086,70.72829080292222,1330.966633366633,0.0,-0.20944915979487314,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
8,76.54292402402453,36.339712391304346,0.965714347826087,36.97586654613317,1383.36518185372,0.0,-0.15895749733105305,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
9,94.32515140402629,39.93500139130435,0.9885666086956519,8.949039906866913,1464.8740350558535,0.0,-0.08578674737465493,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
10,88.77425991463677,38.9255462173913,0.9841955652173913,11.902027813313738,1285.6730621157499,0.0,0.20896425568625837,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
11,86.1831594377734,39.06803395652174,0.9839579565217392,10.181843272533651,1090.1810916356371,0.0,0.4033320562301616,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
12,80.74479692677222,37.56671213043479,0.9802901739130434,31.94384815427458,1196.108302764429,0.0,0.4971959628270515,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
13,82.82467643994916,38.2019847826087,0.9865558260869567,23.237470693777396,1277.5907728635,0.0,0.6358795009083346,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
14,83.23003708374371,38.34934226086957,0.986059347826087,25.593728155426003,1342.3999557754498,0.0,0.8722645728420647,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
15,84.89631175362256,37.96179865217391,0.9861593913043478,18.492726964192215,1376.9648533284894,0.0,0.9911152231314209,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
16,79.84905201886066,37.334551391304345,0.9797247826086957,29.20827891794482,1580.82549861206,0.0,1.0517017260958357,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
17,85.14194129737858,38.110089478260875,0.9824387391304349,24.50363225821617,1652.7763145944966,0.0,1.0798538132482893,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
18,88.59942436442766,37.40158926086957,0.9827686086956521,26.808866694242308,1208.84914295191,0.0,1.1228381455605767,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
19,87.93250972058281,38.0322922173913,0.9824272173913045,26.622545276214257,1115.390791027155,0.0,1.1772569793287642,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
20,88.27442479588822,38.09311360869565,0.9862147391304346,20.316380796859825,1017.9632225482023,0.0,1.1364441381826702,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
21,92.65245181482153,38.00846030434783,0.9843331739130435,26.285775102483566,1008.684406502588,0.0,1.1330901624186773,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
22,72.44308998280117,34.336394652173915,0.96479,61.59799156178866,1608.6255562619197,0.0,1.1773986183154428,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
23,72.08195319376345,32.473564347826084,0.9680037391304347,37.790415655441265,1593.65200807098,0.0,1.2325289230540413,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
24,75.34306588044866,33.303715391304344,0.9716016521739129,32.344504283468865,1436.4297520661162,0.0,1.1426854725923088,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
25,70.07384551713528,32.92446995652174,0.9691316521739132,41.10449767029126,1362.3566630997466,0.0,1.0950731913579272,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
26,61.23064815382268,31.437204521739126,0.9573116086956521,57.248330159144615,1010.5094905094909,0.0,1.06796104461519,ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5,ElFuenteDance,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,48.80988581524824,30.562098419365153,0.0,0.7811779946714644
0,35.24699606812235,32.755244266666665,0.8784800333333334,261.80311709124686,219.00244897959178,0.0,0.2283604751484147,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
1,46.982498003838664,34.03031836666666,0.9035643333333332,181.25441497719552,505.8591020408165,0.0,0.20682108150668832,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
2,71.29425406233484,36.455509066666664,0.9558816333333333,32.316996814622065,1001.3387755102044,0.0,-0.10110502357306925,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
3,69.77815961135246,36.39407386666666,0.9543423666666667,32.30571830678916,1008.353632653061,0.0,0.268463762386031,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
4,69.97229497413265,36.21697723333333,0.9535816999999999,32.095276536647,1017.1062961354753,0.0,0.4915342644130105,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
5,72.36663653204478,36.320278333333334,0.9555792666666666,30.12296311724007,1072.9225531914892,0.0,0.5555774315011779,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
6,79.5980142195995,37.67945593333333,0.9730557333333335,25.39923147370164,1022.0663343465046,0.0,0.5905632150465797,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
7,87.59385286675759,38.99723183333334,0.9901039999999999,15.192206786198035,977.567142857143,0.0,0.7860510932555961,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
8,87.19237276680249,38.69274913333333,0.9894861666666667,15.374310407048101,1051.7271428571426,0.0,1.0113361134147825,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
9,87.09587275664481,38.85075813333333,0.9894935666666667,15.524742822454467,1088.8071428571425,0.0,1.1020656396471522,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
10,87.06556855123854,38.842056766666666,0.9895811,16.684739623688767,1109.6700000000003,0.0,1.1172270319288269,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
11,86.3372020789775,38.916624700000014,0.9891606333333333,15.600333798985869,1114.8857142857148,0.0,1.097155429957202,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
12,86.46086654617127,38.87427326666667,0.9890199,16.32477632255303,1162.6617142857142,0.0,1.091579840786617,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
13,85.67992425382891,38.77794163333333,0.9884061666666668,18.120484932930037,1167.7297142857142,0.0,1.1351440141768534,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
14,86.52972077742561,38.86173910000001,0.9884982999999999,15.7410346520802,1190.9057142857139,0.0,1.151590492178188,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
15,85.650136101154,38.87268433333333,0.9883620333333335,17.732979040092367,1180.4100000000003,0.0,1.1549518777181627,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
16,86.23875867557997,39.01537646666666,0.9884133666666666,17.175655652478934,1138.4271428571433,0.0,1.167038671836511,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
17,85.24272742359285,38.829531733333326,0.9876044333333333,18.40994236270773,1119.8314285714287,0.0,1.1409201717477206,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
18,85.75187348405665,39.135259233333336,0.9877011,16.946225218892938,1082.6399999999999,0.0,1.1529205803737441,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
19,85.4537863721161,39.04719596666666,0.9873464333333334,16.668994319332768,972.3040000000003,0.0,1.186111830087022,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
20,85.78511692277333,39.03516809999999,0.9874878333333333,15.950284159254602,846.2057142857145,0.0,1.1767705364542393,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
21,84.92693773607256,38.85845176666667,0.9865409999999998,18.13512026356643,1015.9842857142854,0.0,1.169864508020067,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
22,85.82617069774672,39.19642226666667,0.9864022666666666,17.0718479297775,1129.1699999999996,0.0,1.1479460266304102,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
23,88.69506961166763,39.78697046666666,0.9890251666666667,13.145706335280535,1381.1705714285713,0.0,1.1206911877584151,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
24,89.94702995879099,40.261630233333335,0.9901977666666666,10.452942130884702,1472.8071428571425,0.0,1.148210129620139,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
25,89.86785926391939,40.190529266666665,0.9901373999999998,8.8169434531927,1527.2734285714284,0.0,1.161846112400542,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
26,89.7090651240685,40.289009433333334,0.9901512666666666,9.926584294067569,1535.652857142857,0.0,1.2063753237088537,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5,MeridianDriving,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,45.25730181933437,6.47053159800503,0.0,1.1266502549449855
0,23.392856307251236,34.446016666666665,0.9515531249999999,994.6781596852828,114.34716279069767,0.0,0.21863668655449645,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
1,32.002726894254614,33.66824570833334,0.9269932500000001,961.4854906621013,305.2401860465116,0.0,-0.11945156447921483,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
2,74.45490008179651,38.33829754166667,0.9699485416666667,116.23869110431342,1030.6336744186046,0.0,-0.2782268709457542,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
3,76.79498107681727,35.527633458333334,0.9621487916666668,50.31798843384471,1096.142511627907,0.0,-0.3185175050308501,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
4,80.95412678781729,37.33321733333333,0.9660381666666668,91.0400006504724,1187.8548837209303,0.0,-0.24453992833969942,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
5,65.66732453251647,30.903761250000002,0.9404807083333333,55.59368138238804,1219.9088372093022,0.0,-0.3005807557717071,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
6,68.39754237460025,28.266559833333332,0.9254274583333334,55.69834396995467,1239.1412093023255,0.0,-0.07729273910414147,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
7,67.88212651285767,28.001624625,0.9298472916666666,62.75746275379321,1336.3133023255812,0.0,0.4136165730832966,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
8,67.73179837139894,27.66106075,0.9198196666666667,73.54927249719297,1338.4427906976744,0.0,0.5968334818485872,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
9,54.7622762748058,26.73965683333333,0.887679875,99.99847874075175,940.4293953488371,0.0,0.8304831286487114,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
10,63.94452509922803,30.169740208333334,0.8907127499999999,147.57062518439804,1046.792930232558,0.0,0.9433124551682986,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
11,76.67798694451184,40.61692858333333,0.9801376666666668,48.632741936765036,1365.8835348837208,0.0,1.0557350858445302,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
12,77.94961962058186,39.70952954166667,0.9756214583333332,36.36731040312054,1481.034709600477,0.0,1.1115426766630272,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
13,85.13691918937914,39.85618420833334,0.9843196666666666,10.995811901876708,1617.1224615384615,0.0,1.2540759659872724,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
14,86.09578735290388,40.59612833333333,0.9889422083333334,11.495505104422625,1426.629501165501,0.0,1.3734660280471687,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
15,86.44947096806898,40.36602358333334,0.9885550416666667,10.141926535777918,1388.5309090909093,0.0,1.5034429357799464,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
16,86.97900550111075,39.771523916666666,0.9846316249999999,13.304141136798625,1675.981090909091,0.0,1.624245490420605,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
17,87.34849893246046,40.824553208333334,0.9865731249999999,14.34823741172921,1574.434181818182,0.0,1.650530363955694,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
18,88.1895705822905,41.43385741666667,0.9879743333333334,12.462092280475291,1066.6996363636365,0.0,1.6378644223306373,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
19,88.53420617358829,41.83977025000001,0.989188625,11.29610854404275,1122.1629090909091,0.0,1.6129783768711297,CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5,CosmosLaundromat,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,34.61757824674989,21.4034009946156,0.0,1.4451573920160579
